player_id,player_name,club_id,birth_date,nationality,market_value,num_appearances
339695,Frederik Bay,22110,1997-08-06,Denmark,150000.0,0
339699,Giovanni González,237,1994-09-20,Uruguay,2500000.0,39
339707,Cristo,8024,1997-10-24,Spain,2500000.0,38
339727,Jakov Filipovic,498,1992-10-17,Croatia,500000.0,1
339780,Svetoslav Kovachev,3725,1998-03-14,Bulgaria,500000.0,13
339782,Alessandro Rossi,398,1997-01-03,Italy,50000.0,34
339787,Enea Sanna,430,1997-01-03,Italy,25000.0,39
339789,Josh Pask,379,1997-11-01,England,75000.0,13
339795,Marcus Barnes,180,1996-12-01,England,50000.0,6
339808,Theo Hernández,5,1997-10-06,France,55000000.0,34
339814,Juan Moreno,13,1997-05-11,Spain,50000.0,0
339816,Tete Morente,1531,1996-12-04,Italy,2500000.0,56
339820,Amath Ndiaye,237,1996-07-16,Senegal,1500000.0,73
339829,Pierre Kunde,3060,1995-07-26,Cameroon,1500000.0,66
339839,Ibson Melo,1301,1989-10-08,Brazil,300000.0,42
339844,Zurab Ochigava,2740,1995-05-18,Ukraine,250000.0,59
339845,Ivan Yanakov,6993,1994-07-07,Ukraine,25000.0,13
339851,Robin Leemans,172,1993-06-25,Belgium,100000.0,3
339866,Vincenzo Silvestro,1025,1998-07-31,Italy,100000.0,46
339892,Francesco Corsinelli,252,1997-11-21,Italy,150000.0,16
339896,Kyriakos Mazoulouxis,3999,1997-05-01,Greece,350000.0,0
339943,Iké Ugbo,1095,1998-09-21,Canada,3000000.0,26
339980,Hovhannes Harutyunyan,41231,1999-05-25,Armenia,400000.0,31
339982,Bright Gyamfi,4171,1996-01-20,Ghana,150000.0,3
340003,Mattia Bonetto,46,1997-01-23,Italy,10000.0,8
340063,Gianluca Piccoli,416,1997-05-30,Italy,50000.0,44
340065,Yoan Severin,3508,1997-01-24,France,1100000.0,60
340066,Stefano Pellini,506,1997-08-06,Italy,10000.0,72
340070,Simone Edera,416,1997-01-09,Italy,300000.0,46
340075,Jérémie Broh,6574,1997-03-21,Italy,500000.0,44
340151,Andrea Favilli,252,1997-05-17,Italy,1000000.0,0
340162,Kobe Cools,58,1997-07-25,Belgium,200000.0,21
340166,Alessio Castro-Montes,3948,1997-05-17,Belgium,4000000.0,2
340172,Lindon Selahi,403,1999-02-26,Albania,2000000.0,2
340174,Yarno De Nayer,3508,1999-06-04,Belgium,83380267.0,32
340177,Thibault De Smet,1421,1998-06-05,Belgium,4000000.0,55
340178,Niels Verburgh,28643,1998-01-31,Belgium,125000.0,29
340179,Sergio Díaz,6418,1998-03-05,Paraguay,300000.0,15
340194,Regan Poole,985,1998-06-18,Wales,450000.0,41
340205,Gorka Guruzeta,621,1996-09-12,Spain,10000000.0,41
340206,Andoni López,621,1996-04-05,Spain,300000.0,47
340214,Joonas Vanhanen,1304,1997-09-09,Finland,50000.0,3
340251,Burak Kapacak,2381,1999-12-08,Turkey,600000.0,40
340256,Samuel Delli Carri,252,1997-11-26,Switzerland,50000.0,11
340258,Paolo Parente,252,1997-03-08,Italy,25000.0,71
340260,Raúl Asencio,252,1998-05-20,Spain,350000.0,32
340264,Leonardo Vitali,6574,1998-08-07,Italy,100000.0,18
340265,Giacomo Volpe,506,1996-01-16,Italy,150000.0,67
340267,Giulio Parodi,506,1997-09-30,Italy,200000.0,45
340289,Alessandro Dalmasso,416,1996-05-07,Italy,75000.0,22
340292,Matteo Procopio,416,1996-07-04,Italy,75000.0,42
340307,Tolaji Bola,11,1999-01-04,England,150000.0,71
340308,Ilias Chatzitheodoridis,6418,1997-11-05,Greece,350000.0,4
340309,Mich'el Parker,987,1998-10-22,England,10000.0,67
340310,Marc Bola,152,1997-12-09,England,1300000.0,43
340320,Marcus McGuane,11,1999-02-02,England,350000.0,71
340321,Josh Dasilva,1148,1998-10-23,England,12000000.0,17
340322,Nathan Tella,15,1999-07-05,Nigeria,23000000.0,32
340323,Savvas Mourgos,3385,1998-03-16,Greece,450000.0,18
340324,Eddie Nketiah,11,1999-05-30,England,35000000.0,12
340325,Reiss Nelson,11,1999-12-10,England,15000000.0,0
340328,Stephy Mavididi,969,1998-05-31,England,9000000.0,71
340329,Joe Willock,762,1999-08-20,England,35000000.0,43
340337,Lorenzo Matarrese,475,1997-02-01,Belgium,50000.0,67
340339,Jorge Sáenz,1301,1996-11-17,Spain,1000000.0,67
340343,Antoine Bernier,172,1997-09-10,Belgium,700000.0,40
340353,Maduka Okoye,410,1999-08-28,Nigeria,2000000.0,68
340360,Jared Thompson,865,1999-02-23,Northern Ireland,50000.0,37
340376,Abel Ruiz,1075,2000-01-28,Spain,12000000.0,40
340383,Bogdan Kovalenko,61825,1997-04-24,Ukraine,150000.0,40
340384,Artem Merkushov,6993,1996-06-07,Ukraine,50000.0,27
340394,Abdelhamid Sabiri,1038,1996-11-28,Morocco,2500000.0,4
340427,Zan Celar,12,1999-03-14,Slovenia,4000000.0,38
340429,Francesco Faiella,8970,1997-06-05,Italy,25000.0,70
340430,Lorenzo Crisanto,12,1998-04-20,Italy,150000.0,36
340435,Eros De Santis,12,1997-10-30,Italy,175000.0,70
340437,Andrea Paolelli,12,1997-07-31,Italy,50000.0,74
340444,Christian D'Urso,441,1997-07-26,Italy,800000.0,28
340445,Simone Ricozzi,252,1997-03-24,Italy,50000.0,11
340446,Lorenzo Grossi,12,1998-03-25,Italy,75000.0,33
340447,Emanuele Spinozzi,12,1998-07-23,Italy,75000.0,19
340448,Kristjan Matosevic,398,1997-06-05,Croatia,225000.0,49
340453,Mike Grim,235,1996-09-07,Netherlands,25000.0,21
340456,Noussair Mazraoui,27,1997-11-14,Morocco,30000000.0,75
340459,Dani de Wit,1090,1998-01-28,Netherlands,4500000.0,69
340460,Philippe Sandler,467,1997-02-10,Netherlands,1800000.0,8
340480,Mamadou Doucouré,18,1998-05-21,France,100000.0,53
340491,Joca,2425,1996-01-30,Portugal,450000.0,12
340511,Roberto Criscuolo,1038,1997-02-21,Italy,75000.0,60
340521,Guilherme Ramos,10,1997-08-11,Portugal,1000000.0,53
340524,Ivanildo Fernandes,6912,1996-03-26,Netherlands,600000.0,24
340531,Ronaldo Tavares,2431,1997-07-22,Portugal,400000.0,56
340538,Zé Turbo,49702,1996-10-22,Guinea-Bissau,500000.0,69
340557,Maurício Antônio,7378,1992-02-06,Brazil,400000.0,28
340611,Sam Robertson,2451,1997-07-04,Scotland,68758868.0,63
340636,Federico Abelli,6574,1997-01-22,Italy,50000.0,28
340639,Ngissah Bismark,862,1998-01-09,Ghana,50000.0,38
340657,Michele Volpe,8970,1997-09-16,Italy,125000.0,16
340660,Lorenzo Vasco,12,1997-06-19,Italy,75000.0,3
340694,Sergey Eremenko,232,1999-01-06,Finland,50000.0,41
340700,Ivan Prtajin,410,1996-05-14,Croatia,900000.0,16
340707,Leonardo Sernicola,2239,1997-07-30,Italy,2000000.0,49
340728,Jason Kerr,2578,1997-02-06,Scotland,1000000.0,47
340736,Divine Naah,2778,1996-04-20,Ghana,300000.0,45
340745,Mohamed Buya Turay,475,1995-01-10,Sierra Leone,700000.0,62
340773,Sergiy Prykhodko,6993,1994-01-21,Ukraine,25000.0,63
340791,Philippe Rommens,1435,1997-08-20,Belgium,2300000.0,34
340853,Javi Sánchez,366,1997-03-14,Spain,2500000.0,67
340864,Jaume Grau,331,1997-05-05,Spain,700000.0,9
340866,Maksym Slyusar,10690,1997-07-01,Ukraine,50000.0,7
340867,Jaime Seoane,3709,1997-01-22,Spain,2000000.0,24
340870,Jacobo González,940,1997-03-25,Spain,600000.0,71
340879,Merih Demiral,800,1998-03-05,Turkey,20000000.0,40
340880,Ahmet Kivanc,924,1998-04-29,Turkey,100000.0,74
340914,Júlio Neiva,2424,1996-03-28,Portugal,125000.0,12
340918,Caoimhín Kelleher,31,1998-11-23,Ireland,15000000.0,55
340921,Jake Doyle-Hayes,903,1998-12-30,Ireland,450000.0,42
340950,Diogo Jota,31,1996-12-04,Portugal,50000000.0,24
340961,Dogan Can Davas,11688,1997-08-22,Turkey,450000.0,29
340967,Soner Gönül,152,1997-06-11,Turkey,650000.0,30
340968,Kerem Caliskan,141,1997-10-13,Turkey,50000.0,54
340970,Omar El Baad,133,1996-02-01,Netherlands,125000.0,47
340990,Alfie Jones,465,1997-10-07,England,2500000.0,58
340994,Samuel Owusu,820,1996-03-28,Ghana,2000000.0,51
341019,Güven Yalçın,6646,1999-01-18,Turkey,1500000.0,55
341043,Harry Lewis,180,1997-12-20,England,350000.0,61
341049,Cameron Carter-Vickers,371,1997-12-31,United States,13000000.0,22
341051,Kyle Walker-Peters,180,1997-04-13,England,22000000.0,25
341054,Simone Franchini,6574,1998-03-30,Italy,200000.0,51
341087,Alberto Tronco,276,1997-05-22,Italy,25000.0,51
341092,Federico Chiesa,506,1997-10-25,Italy,50000000.0,1
341102,Alperen Babacan,868,1997-07-18,Turkey,400000.0,40
341110,Franco Cervi,940,1994-05-26,Argentina,2000000.0,30
341133,Ismael Taider,130,1997-08-01,Algeria,25000.0,64
341134,Riccardo Bertozzi,130,1996-02-12,Italy,25000.0,64
341227,Juan Miranda,150,2000-01-19,Spain,9000000.0,16
341228,Juan Agüero,13,1999-05-27,Argentina,200000.0,66
341230,Álex Robles,1084,1999-01-28,Spain,100000.0,74
341263,Adrián de la Fuente,1050,1999-02-26,Spain,800000.0,37
341264,Fran García,418,1999-08-14,Spain,15000000.0,70
341266,Darío Ramos,331,1999-10-19,Spain,150000.0,23
341272,Alejandro Pozo,3302,1999-02-22,Spain,3000000.0,45
341277,Sergio Lozano,1050,1999-03-24,Spain,1400000.0,46
341278,Iván Martín,12321,1999-02-14,Spain,10000000.0,37
341298,Leonardo Ramos,21957,1989-08-21,Argentina,175000.0,51
341300,Stjepan Loncar,601,1996-11-10,Bosnia-Herzegovina,750000.0,18
341317,Oliver Burke,86,1997-04-07,Scotland,2200000.0,10
341393,Ibrahim Cissé,1420,1996-05-02,France,1800000.0,58
341394,Gabriel Mutombo,1095,1996-01-19,France,250000.0,67
341396,Théo Valls,1160,1995-12-18,France,900000.0,14
341424,Neven Djurasek,605,1998-08-15,Croatia,1000000.0,0
341429,Davinson Sánchez,141,1996-06-12,Colombia,16000000.0,44
341432,Lex van Dijk,403,1996-05-30,Netherlands,25000.0,68
341434,Julian Calor,499,1997-01-27,Netherlands,50000.0,11
341438,Mark Sifneos,265,1996-11-24,Netherlands,100000.0,51
341447,Michael Fabrie,468,1997-11-11,Netherlands,150000.0,10
341466,Tobias Mölgaard,678,1996-07-22,Denmark,800000.0,50
341485,Oleg Kudryk,53646,1996-10-17,Ukraine,150000.0,22
341486,Danila Sagutkin,6993,1996-04-19,Russia,275000.0,28
341490,Oleksandr Glagola,61825,1997-07-19,Ukraine,25000.0,61
341501,Hamza Choudhury,1003,1997-10-01,England,5000000.0,26
341516,Ponck,979,1995-01-13,Cape Verde,700000.0,15
341535,Igor Vekic,443,1998-05-06,Slovenia,300000.0,58
341549,Umut Meraş,114,1995-12-20,Turkey,600000.0,25
341646,Kerim Alıcı,7775,1997-06-24,Turkey,300000.0,65
341647,Cengiz Ünder,36,1997-07-14,Turkey,16000000.0,21
341649,Abdulsamed Damlu,19789,1999-07-25,Turkey,400000.0,56
341680,Athanasios Androutsos,683,1997-05-06,Denmark,800000.0,66
341705,Gerson,244,1997-05-20,Denmark,15000000.0,39
341710,William,82,1995-04-03,Brazil,2000000.0,14
341713,Diego Conde,3709,1998-10-28,Spain,500000.0,65
341942,Erwin Koffi,1158,1995-01-10,France,900000.0,59
341993,Elliott Moore,1003,1997-03-16,England,500000.0,59
342007,Danny Stassar,192,1997-09-19,Netherlands,50000.0,29
342012,Rody de Boer,1090,1997-08-22,Netherlands,300000.0,42
342013,Trevor David,1268,1997-01-28,Netherlands,175000.0,1
342016,Sebastian Chrusciel,169,1997-06-24,Poland,150000.0,10
342017,Zacharias Marathianos,653,1994-03-20,Greece,150000.0,55
342024,João Pedro,720,1996-11-15,Brazil,900000.0,29
342039,Yannik Keitel,60,2000-02-15,Germany,4000000.0,38
342046,Axel Tuanzebe,985,1997-11-14,England,3500000.0,64
342047,Jack Fitzwater,1241,1997-09-23,England,600000.0,6
342048,Grady Diangana,984,1998-04-19,England,4500000.0,22
342050,Nathan Baxter,631,1998-11-08,England,400000.0,19
342065,Erhan Erentürk,2381,1995-05-30,Turkey,200000.0,48
342083,Dan Wilks,465,1996-06-08,England,96747107.0,54
342098,Idriz Voca,868,1997-05-15,Kosovo,750000.0,50
342100,Sahverdi Cetin,868,2000-09-28,Germany,375000.0,67
342131,Manolis Bolakis,653,1994-10-20,Greece,150000.0,57
342138,Rodion Budchenko,6993,1994-04-26,Ukraine,89160455.0,73
342139,Bogdan Sukhodub,6993,1994-02-09,Ukraine,75000.0,71
342141,Young-jae Seo,41,1995-05-23,"Korea, South",375000.0,2
342148,Zé Gomes,7378,1999-04-08,Portugal,250000.0,29
342152,Roberts Uldrikis,133,1998-04-03,Latvia,550000.0,23
342165,David Philipp,1268,2000-04-10,Germany,300000.0,22
342168,Stathis Lamprou,683,1998-09-20,Greece,150000.0,41
342172,Georgios Giannoutsos,3999,1998-07-16,Greece,150000.0,46
342202,Loïc Badiashile,1416,1998-02-05,France,100000.0,56
342204,Pierre-Daniel Nguinda,162,1996-06-18,Cameroon,350000.0,18
342209,Kévin N'Doram,347,1996-01-22,France,1500000.0,16
342212,Yoann Etienne,1158,1997-05-19,Haiti,650000.0,35
342215,Safwan Mbaé,162,1997-04-20,Comoros,50000.0,12
342216,Julien Serrano,1241,1998-02-13,France,250000.0,51
342218,Yhoan Andzouana,12321,1996-12-13,Congo,450000.0,31
342220,Chahreddine Boukholda,2457,1996-05-24,France,150000.0,73
342221,Dylan Beaulieu,162,1997-05-05,France,99541317.0,41
342223,Kévin Appin,520,1998-01-20,Martinique,600000.0,67
342226,Irvin Cardona,167,1997-08-08,France,2500000.0,28
342227,Brighton Labeau,1416,1996-01-01,Martinique,700000.0,31
342229,Kylian Mbappé,583,1998-12-20,France,180000000.0,19
342230,Ilyes Chaïbi,162,1996-10-12,France,100000.0,71
342240,Thijmen Goppel,1268,1997-02-16,Netherlands,600000.0,31
342252,Antonis Ikonomopoulos,60949,1998-05-09,Greece,150000.0,46
342253,Theodoros Mingos,653,1998-02-06,Greece,125000.0,55
342254,Sotiris Pispas,265,1998-01-08,Greece,200000.0,49
342255,Stefanos Evangelou,169,1998-05-12,Greece,200000.0,61
342267,Hasan Kaya,868,1995-11-10,Turkey,50000.0,33
342341,Leonardo Candellone,416,1997-09-15,Italy,350000.0,58
342345,Panagiotis Konstantinopoulos,6418,1995-09-05,Greece,250000.0,74
342346,Dimitrios Chantakias,6418,1995-01-04,Greece,450000.0,75
342347,Anastasios Zarkadas,6418,1994-11-04,Greece,100000.0,2
342364,Babacar Gueye,127,1994-12-31,Senegal,350000.0,51
342383,Cyriack Garel,1421,1996-07-13,France,100000.0,3
342385,Guido Rodríguez,150,1994-04-12,Argentina,24000000.0,55
342389,Anders Dreyer,58,1998-05-02,Denmark,10000000.0,59
342393,Gustav Marcussen,1177,1998-06-12,Denmark,250000.0,73
342405,Mattias Svanberg,82,1999-01-05,Sweden,18000000.0,49
342407,Mattias Andersson,5724,1998-03-13,Sweden,225000.0,43
342472,Stephane Omeonga,1241,1996-03-27,Spain,400000.0,34
342531,Rohan Ferguson,987,1997-12-06,Scotland,275000.0,32
342609,Mykola Kovtalyuk,2740,1995-04-26,Ukraine,275000.0,68
342684,Jair Oosterlen,468,1997-04-11,Netherlands,50000.0,54
342700,Or Inbrum,157,1996-01-12,Israel,150000.0,33
342702,Michel Vlap,317,1997-06-02,Netherlands,4000000.0,69
342703,Pieter Bos,133,1997-02-23,Netherlands,50000.0,24
342712,Feyo Glim,132,1997-06-19,Netherlands,50000.0,6
342719,Bart Meijers,132,1997-01-10,Netherlands,700000.0,28
342762,Manolis Zambazis,47,1997-04-24,Canada,100000.0,6
342776,Panagiotis Symelidis,2672,1992-11-03,Greece,175000.0,18
342787,Ilias Evangelou,6676,1997-05-18,Greece,250000.0,61
342817,Leonardo Maloku,2921,1998-05-18,Albania,50000.0,30
342820,Rubin Hebaj,2740,1998-07-30,Albania,550000.0,37
342824,Agim Zeka,29228,1998-09-06,Albania,150000.0,21
342843,Caju,1075,1995-07-17,Brazil,600000.0,27
342876,Didier Desprez,172,1999-03-13,France,125000.0,21
342877,Enzo Ebosse,410,1999-03-11,Cameroon,2500000.0,34
342878,Yassin Fortuné,53646,1999-01-30,France,200000.0,54
342887,Ibrahim Diallo,1245,1996-08-12,Mali,200000.0,56
342911,Dimitrios Oungialidis,28956,1994-10-24,Greece,150000.0,44
342913,Georgios Bletsas,47,1995-05-02,Greece,150000.0,12
342966,Dennis Smarsch,44,1999-01-14,Germany,175000.0,8
342967,Jan-Niklas Beste,2036,1999-01-04,Germany,12000000.0,50
342971,Hüseyin Bulut,1467,1999-03-29,Turkey,100000.0,12
342995,Utku Yuvakuran,114,1997-11-02,Turkey,50000.0,13
343044,Payam Niazmand,7378,1995-04-06,Iran,750000.0,28
343052,Nicolas Pépé,449,1995-05-29,Cote d'Ivoire,11000000.0,30
343055,Jarno De Smet,601,1999-02-05,Belgium,200000.0,27
343120,Michalis Bastakos,3060,1996-07-27,Greece,250000.0,68
343149,Vadym Shevchuk,21957,1998-07-27,Ukraine,100000.0,16
343151,Ivan Kaliuzhnyi,18303,1998-01-21,Ukraine,400000.0,36
343153,Yevgen Cheberko,10690,1998-01-23,Ukraine,1000000.0,29
343154,Igor Bykovskyi,6993,1996-09-05,Ukraine,75000.0,66
343155,Levan Makharadze,6993,1993-08-14,Ukraine,100000.0,66
343157,Angelos Zioulis,3999,1995-02-01,Greece,175000.0,27
343175,Akhmed Alibekov,18105,1998-05-29,Ukraine,300000.0,18
343184,Sylla Sow,467,1996-08-08,Netherlands,650000.0,36
343237,Malik Karaahmet,141,2000-01-18,Turkey,25000.0,71
343273,Joni Montiel,367,1998-09-03,Spain,2000000.0,16
343289,André Bukia,8024,1995-03-03,Brazil,650000.0,17
343316,Sergiy Kosovskyi,39097,1998-05-19,Ukraine,200000.0,50
343318,Vitaliy Mykytyn,18105,1998-11-04,Ukraine,85205950.0,9
343332,Stefano Russo,167,2000-06-29,Germany,250000.0,12
343337,Fiete Arp,27,2000-01-06,Germany,500000.0,44
343463,Cyle Larin,237,1995-04-17,Canada,5000000.0,63
343475,Ben Godfrey,29,1998-01-15,England,8000000.0,2
343488,João Gomes,2990,1997-04-29,Portugal,25000.0,73
343489,Besir Demiri,6993,1994-08-01,Albania,125000.0,46
343491,Renat Mochulyak,16239,1998-02-15,Ukraine,25000.0,62
343492,Oleg Kozhushko,3592,1998-02-17,Ukraine,900000.0,50
343494,Vladyslav Shkinder,18303,1998-12-29,Ukraine,50000.0,68
343504,Guido Vadalá,506,1997-02-08,Argentina,125000.0,3
343537,Artem Dovbyk,12321,1997-06-21,Ukraine,28000000.0,29
343602,Bruno Paulista,336,1995-08-21,Brazil,200000.0,6
343622,Petro Stasyuk,63007,1995-02-24,Ukraine,400000.0,20
343713,Antonis Kyriazis,2441,1997-04-14,Greece,100000.0,43
343749,Kirill Gotsuk,49702,1992-09-10,Russia,1000000.0,4
343769,Sergiy Petrov,18105,1997-05-21,Ukraine,200000.0,53
343773,Oleg Kozhemyakin,1186,1995-05-30,Russia,500000.0,12
343870,Dmitriy Pletnev,964,1998-01-16,Russia,225000.0,50
343945,Niccolò Zanellato,4083,1998-06-24,Italy,1000000.0,2
343949,Zakaria Hamadi,5,1998-03-21,Italy,150000.0,17
343950,Cristian Hadžiosmanović,1038,1998-07-09,Montenegro,175000.0,6
343953,Marko Ilic,601,1998-02-03,Serbia,1200000.0,75
343954,Nikola Pejovic,749,1998-09-22,Serbia,50000.0,25
343957,Dominik Dinga,11127,1998-04-07,Serbia,250000.0,70
343959,Erhan Masovic,80,1998-11-22,Serbia,8000000.0,21
343963,Petar Micin,10690,1998-09-29,Serbia,300000.0,30
344004,Cameron Coxe,603,1998-12-18,Wales,51021593.0,47
344008,Ryan Leak,2759,1998-02-28,Wales,300000.0,49
344009,Nathan Broadhead,29,1998-04-05,Wales,2500000.0,20
344010,Ryan Harrington,370,1998-10-03,Wales,75000.0,25
344015,Ben Woodburn,31,1999-10-15,Wales,1000000.0,63
344066,Nelson Azevedo-Janelas,58,1998-02-12,Belgium,15649216.0,65
344069,Anton Stach,533,1998-11-15,Germany,15000000.0,31
344072,Kelvin Amian,995,1998-02-08,France,2200000.0,33
344107,Jamie McGrath,370,1996-09-30,Ireland,700000.0,6
344151,Bilal Boutobba,3524,1998-08-29,France,2000000.0,50
344152,Odsonne Edouard,873,1998-01-16,France,20000000.0,7
344158,Maxime Pélican,417,1998-05-12,France,43113091.0,15
344299,Bakhtiyor Zaynutdinov,114,1998-04-02,Kazakhstan,6000000.0,30
344310,Matus Begala,2671,2001-04-07,Slovakia,175000.0,55
344311,Jan Bernat,968,2001-01-10,Slovakia,500000.0,73
344321,Michal Tomic,1038,1999-03-30,Slovakia,500000.0,12
344323,Patrik Myslovic,370,2001-05-28,Ireland,350000.0,73
344381,Christopher Nkunku,631,1997-11-14,France,75000000.0,49
344392,Fernando Fonseca,2995,1997-03-14,Portugal,500000.0,15
344393,Lumor,605,1996-08-15,Ghana,250000.0,44
344395,Jorge Fernandes,2420,1997-04-02,Portugal,1800000.0,15
344399,Leonardo Ruiz,2425,1996-04-18,Colombia,400000.0,39
344457,Lazar Carevic,131,1999-03-16,Montenegro,1200000.0,60
344474,Ilija Vukotic,2503,1999-01-07,Montenegro,350000.0,67
344519,Bruno Costa,6912,1997-04-19,Portugal,1200000.0,28
344525,Danny Johnson,987,1993-02-28,England,150000.0,39
344540,David Sualehe,2995,1997-03-23,Portugal,400000.0,21
344541,Zé Pedro,3349,1997-01-12,Portugal,175000.0,72
344565,Vitaliy Lisakovich,2741,1998-02-08,Belarus,800000.0,37
344575,Antonin Bobichon,1420,1995-09-14,France,700000.0,2
344576,Rayan Raveloson,290,1997-01-16,Madagascar,1800000.0,8
344579,Tony Gallacher,2578,1999-07-23,Scotland,350000.0,47
344581,Kieran Freeman,1519,2000-03-30,Scotland,325000.0,70
344584,Connor McLennan,2578,1999-10-05,Scotland,375000.0,68
344588,Glenn Middleton,1519,2000-01-01,Greece,450000.0,9
344589,Jack Aitchison,987,2000-03-05,Scotland,200000.0,2
344591,Gaëtan Poussin,40,1999-01-13,France,1500000.0,28
344592,Thomas Basila,995,1999-04-30,France,300000.0,55
344595,Aurélien Nguiamba,3522,1999-01-18,France,300000.0,67
344596,Malang Sarr,631,1999-01-23,France,4000000.0,49
344598,Dan-Axel Zagadou,79,1999-06-03,France,10000000.0,67
344599,Yassine Benrahou,1160,1999-01-24,Morocco,3000000.0,28
344600,Michaël Cuisance,1038,1999-08-16,France,2000000.0,38
344605,Boubakary Soumaré,368,1999-02-27,France,14000000.0,32
344606,Benjamin Vérité,1082,1999-04-21,France,100000.0,13
344607,Nabil Alioui,3840,1999-02-18,France,4000000.0,48
344610,Hicham Mahou,417,1999-07-02,France,700000.0,20
344627,Rafael Silva,2424,1990-10-08,Brazil,200000.0,16
344649,Toni Domgjoni,499,1998-09-04,Kosovo,650000.0,10
344655,Luca Coccolo,506,1998-02-23,Italy,100000.0,29
344677,George Timotheou,3508,1997-07-29,Australia,250000.0,4
344695,Dayot Upamecano,27,1998-10-27,France,60000000.0,66
344802,Simon Stefanec,276,1998-09-05,Slovakia,100000.0,61
344806,Lubomir Tupta,276,1998-03-27,Slovakia,600000.0,15
344830,Tahith Chong,1031,1999-12-04,Netherlands,4500000.0,73
344864,Jean-Kévin Duverne,995,1997-07-12,Haiti,3500000.0,29
344869,Simon Banza,1075,1996-08-13,DR Congo,12000000.0,13
344870,Ivan Inzoudine,855,1996-12-10,France,10000.0,67
344886,Matthieu Udol,347,1996-03-20,France,2500000.0,18
344888,Habib Diallo,667,1995-06-18,Russia,14000000.0,45
344892,Gauthier Hein,290,1996-08-07,France,2500000.0,22
344893,João Teixeira,18303,1996-05-07,Portugal,10000.0,38
344905,Kyle Gourlay,2999,1998-09-24,Scotland,125000.0,10
344916,Rory Watson,3008,1996-02-05,England,50000.0,9
344969,Davor Zdravkovski,987,1998-03-20,North Macedonia,450000.0,6
345008,Conor O'Keefe,465,1998-07-21,Scotland,72882763.0,14
345041,Vlatko Stojanovski,1160,1997-04-23,North Macedonia,200000.0,65
345053,Diogo Gouveia,2503,1995-01-25,Portugal,50000.0,20
345061,Murilo de Souza,2424,1994-10-31,Brazil,900000.0,58
345068,Abdullah Karakoc,3216,1999-01-28,Turkey,50000.0,9
345078,Justin Plautz,5817,1999-04-09,Germany,100000.0,75
345083,Álex Martín,2687,1998-01-25,Spain,800000.0,70
345084,Jorge,162,1996-03-28,Brazil,1100000.0,13
345105,Gökdeniz Bayrakdar,589,2001-11-23,Turkey,1500000.0,28
345172,Fabien Garcia,855,1994-07-14,France,275000.0,37
345183,Ennur Totre,2740,1996-10-29,North Macedonia,400000.0,20
345189,Luka Lochoshvili,2239,1998-05-29,Georgia,1500000.0,15
345194,Nikoloz Ninua,1091,1999-06-22,Georgia,350000.0,30
345195,Vato Arveladze,6646,1998-03-04,Georgia,100000.0,18
345225,Steve Shamal,40,1996-02-22,France,400000.0,13
345251,Connor Johnson,2553,1998-03-10,England,50000.0,36
345323,Yuma Suzuki,475,1996-04-26,Japan,2000000.0,43
345343,James McGarry,370,1998-04-09,New Zealand,300000.0,35
345345,Xadas,1301,1997-12-02,Portugal,1200000.0,23
345401,Nicolas Careca,2740,1997-05-18,Brazil,150000.0,3
345408,Anton Chichkan,28095,1995-07-10,Belarus,300000.0,31
345437,Mateusz Lis,1095,1997-02-27,Poland,1100000.0,67
345449,Kamil Piatkowski,16795,2000-06-21,Poland,3000000.0,61
345458,Sebastian Walukiewicz,749,2000-04-05,Poland,2500000.0,61
345468,Andi Zeqiri,1184,1999-06-22,Switzerland,4500000.0,19
345473,Nicolás Schiappacasse,6574,1999-01-12,Uruguay,750000.0,55
345480,Bayram Celik,126,1996-01-21,Turkey,24982180.0,68
345535,Anton Lazutkin,1083,1994-11-05,Russia,50000.0,35
345536,Didier Bouanga,1158,1995-12-14,France,60124430.0,62
345562,Zakaria Naidji,2424,1995-01-19,Algeria,800000.0,53
345575,Casper Hauervig,206,1999-04-03,Denmark,50000.0,61
345576,Christian Enemark,206,1999-01-20,Denmark,300000.0,64
345577,Carlo Holse,152,1999-06-02,Denmark,3000000.0,22
345581,Lukas Talbro,2778,1999-05-24,Denmark,100000.0,73
345582,Magnus Wörts,2778,1999-02-08,Denmark,300000.0,46
345584,Julius Eskesen,5817,1999-03-16,Denmark,300000.0,39
345586,Kasper Lunding,1304,1999-07-17,Denmark,250000.0,48
345587,Luka Racic,60949,1999-05-08,Denmark,300000.0,43
345589,Nicklas Strunck Jakobsen,202,1999-08-17,Denmark,250000.0,19
345590,Jens Odgaard,1025,1999-03-31,Denmark,4000000.0,25
345591,Jeppe Okkels,200,1999-07-27,Denmark,3000000.0,29
345593,Sebastian Buch,865,1999-01-28,Denmark,150000.0,15
345595,Viktor Tranberg,3426,1997-02-26,Denmark,200000.0,11
345597,Thomas Gall,2778,1997-11-09,Denmark,50000.0,66
345647,Anders Hagelskjaer,1053,1997-02-16,Denmark,500000.0,20
345654,Marlos Moreno,2293,1996-09-20,Colombia,1000000.0,67
345700,Joe Bell,206,1999-04-27,Greece,1000000.0,8
345714,Stefan Jevtoski,9007,1997-09-02,North Macedonia,175000.0,69
345739,Shayon Harrison,148,1997-07-13,England,300000.0,21
345742,Alessandro Quaini,252,1998-09-17,Italy,200000.0,71
345746,Andreas Poulsen,1177,1999-10-13,Denmark,400000.0,34
